,Tweets
1475,"['forget', 'economy', 'booming', 'trump', 'covid', 'hit', 'then', 'closed', 'economic', 'hit', 'say', 'covid', 'part', 'life', 'moving', 'forward', 'our', 'must', 'stop', 'covid', 'start', 'honest']"
1476,"['with', 'new', 'format', 'response', 'faster', 'that', 'covid', 'lost', 'account']"
1477,"['four', 'strange', 'covid', 'might', 'latest', 'news', 'tourism']"
1478,"['when', 'year', 'eligible', 'rd', 'covid', 'booster', 'shot']"
1479,"['pretty', 'big', 'deal', 'covid', 'available', 'use', 'science']"
1480,"['mark', 'sorry', 'hear', 'stay', 'warm', 'keep', 'hydrated', 'and', 'eat', 'were', 'tested', 'covid', 'limit', 'number', 'would', 'still', 'use', 'mask', 'religiously']"
1481,"['agree', 'keeping', 'elderly', 'perfect', 'excuse', 'keep', 'zero', 'covid', 'but', 'reason', 'keeping', 'zero', 'covid', 'for', 'face', 'social', 'control']"
1482,"['you', 'seem', 'like', 'thoughtful', 'person', 'wish', 'happy', 'healthy', 'grandchild', 'never', 'experience', 'covid', 'madness']"
1483,"['white', 'people', 'covid', 'go']"
1484,"['is', 'becoming', 'pandemic', 'world', 'fight', 'like', 'covid', 'my', 'dead']"
1485,"['what', 'will', 'they', 'trot', 'out', 'next', 'the', 'latest', 'death', 'the', 'queen', 'covid', 'or', 'mobility', 'another', 'crash', 'the', 'stock', 'market', 'wake', 'the', 'up', 'people']"
1486,"['see', 'slowly', 'covid', 'haze', 'way', 'yet', 'ticket', 'acquired', 'yale', 'quite', 'long', 'island', 'big', 'contingent', 'incoming', 'fun', 'team']"
1487,"['don', 'active', 'covid', 'governor']"
1488,"['covid', 'watch', 'vaccine', 'available', 'sent', 'retirement', 'his', 'time', 'enough', 'fear', 'mongering', 'constant', 'flip', 'guess', 'correctly']"
1489,"['covid', 'government', 'borrowing', 'peacetime', 'record', 'bn']"
1490,"['dominion', 'tucker', 'longer', 'push', 'big', 'lie', 'even', 'mention', 'illegal', 'voting', 'huge', 'class', 'action', 'lawsuit', 'every', 'family', 'member', 'covid', 'racist', 'hurt']"
1491,"['heart', 'attack', 'lifetime', 'big', 'and', 'covid', 'covid', 'death', 'chief']"
1492,"['could', 'reply', 'clown', 'covid', 'end', 'march', 'ten', 'days', 'half', 'time', 'mine', 'hell', 'mine', 'worse', 'flu', 'go', 'figure']"
1493,"['better', 'get', 'checked', 'soon', 'could', 'allergy', 'maybe', 'something', 'glad', 'covid', 'hope', 'worse']"
1494,"['someone', 'work', 'cold', 'recently', 'covid', 'cold', 'worse', 'covid', 'hope', 'feel', 'better', 'soon']"
1495,"['bad', 'news', 'covid', 'worse', 'news', 'still', 'work', 'work', 'home', 'there', 'good', 'news']"
1496,"['thank', 'we', 'hiccup', 'last', 'year', 'year', 'lot', 'better', 'my', 'cousin', 'wedding', 'twice', 'covid', 'third', 'time']"
1497,"['is', 'possible', 'covid', 'without', 'taking', 'posting']"
1498,"['tale', 'revolution', 'covid', 'certainly', 'get', 'social', 'unrest']"
1499,"['ultra', 'guy', 'sunshine', 'covid', 'thinking', 'running', 'ticket', 'unicorn', 'can', 'count', 'vote']"
1500,"['yep', 'when', 'go', 'building', 'still', 'quite', 'bit', 'wear', 'aura', 'wearing', 'ns', 'san', 'last', 'year', 'thing', 'day', 'is', 'annoying', 'sure', 'but', 'not', 'big', 'deal', 'getting', 'covid']"
1501,"['it', 'truth', 'get', 'triple', 'like', 'bill', 'still', 'get', 'covid']"
1502,"['landed', 'afterhours', 'today', 'post', 'covid', 'shortness', 'breath', 'small', 'blood', 'heart', 'fully', 'underlying', 'it', 'cold']"
1503,"['so', 'stuck', 'canada', 'tested', 'positive', 'covid', 'pink', 'line', 'so', 'move', 'flight', 'take', 'time', 'work', 'stream', 'good', 'dude']"
1504,"['fabricant', 'whilst', 'talking', 'want', 'remind', 'highest', 'covid', 'death', 'rate', 'country', 'think', 'unfit', 'govern', 'they', 'worst']"
1505,"['whereas', 'dear', 'old', 'make', 'sure', 'go', 'hungry', 'and', 'excess', 'covid', 'millions', 'right', 'middle', 'road', 'type', 'find', 'right', 'left', 'equally', 'abhorrent']"
1506,"['did', 'care', 'beat', 'covid', 'no', 'think']"
1507,"['we', 'back', 'away', 'match', 'tomorrow', 'noon', 'that', 'said', 'given', 'recent', 'surge', 'covid', 'ask', 'anyone', 'even', 'remotely', 'symptomatic', 'stay', 'home', 'there', 'also', 'side', 'patio', 'outdoors', 'trying', 'stay', 'safe']"
1508,"['guy', 'work', 'told', 'wife', 'covid', 'bother', 'testing', 'asymptomatic', 'positive', 'able', 'send', 'school']"
1509,"['the', 'need', 'accountable', 'destruction', 'like', 'closed', 'covid', 'hurt', 'people', 'sad', 'truth']"
1510,"['north', 'kim', 'un', 'military', 'drug', 'supply', 'amid', 'covid', 'outbreak']"
1511,"['hong', 'is', 'tracing', 'covid', 'in', 'sewage', 'here', 'why']"
1512,"['the', 'phrase', 'romanticize', 'life', 'social', 'media', 'call', 'action', 'rising', 'popularity', 'covid', 'it', 'us', 'appreciate', 'right', 'front', 'us', 'live', 'intention', 'matter', 'mundane', 'daily']"
1513,"['person', 'wearing', 'ski', 'mask', 'protest', 'group', 'speak', 'silently', 'person', 'recording', 'covid', 'mask', 'reason', 'wearing', 'anonymity', 'woman']"
1514,"['ronwoopig', 'none', 'protect', 'covid']"
1515,"['third', 'hit', 'covid']"
1516,"['check', 'deal', 'covid', 'screening', 'test', 'id']"
1517,"['nothing', 'magic', 'work', 'mind', 'work', 'body', 'via', 'scientific', 'you', 'need', 'think', 'little', 'better', 'covid', 'denial', 'magical', 'thinking']"
1518,"['leader', 'military', 'help', 'tackle', 'covid', 'outbreak', 'pa']"
1519,"['got', 'covid', 'unexpected', 'positive', 'get', 'week', 'work']"
1520,"['well', 'like', 'bad', 'cold', 'covid']"
1521,"['wish', 'would', 'thought', 'covid', 'it', 'nice', 'keep', 'fresh', 'we', 'still', 'eat', 'home', 'majority', 'time', 'this', 'nice', 'summer']"
1522,"['so', 'far', 'covid', 'isolation', 'hubby', 'slept', 'night', 'still', 'could', 'sleep', 'watched', 'lord', 'done', 'first', 'grocery', 'pick', 'ever', 'drinking', 'tea', 'watching', 'trying', 'cough']"
1523,"['covid', 'rising', 'kim', 'un', 'north', 'facing', 'great', 'disaster']"
1524,"['feel', 'like', 'covid', 'also', 'last', 'night', 'mess']"
1525,"['did', 'care', 'beat', 'covid', 'no', 'think']"
1526,"['they', 'anyone', 'also', 'infected', 'covid', 'death', 'why', 'to', 'excuse', 'state', 'emergency', 'suspension', 'constitution', 'name', 'public', 'health', 'literally', 'committee', 'public', 'safety', 'took', 'country', 'run']"
1527,"['real', 'kick', 'catch', 'covid', 'get', 'sick', 'supposedly', 'month', 'away']"
1528,"['people', 'follow', 'everyday', 'different', 'covid', 'deadly']"
1529,"['covid', 'rampant', 'full', 'credit', 'ferrier', 'encouraging', 'people', 'wear', 'dire', 'situation', 'why', 'getting', 'health', 'appalling']"
1530,"['almost', 'like', 'mast', 'like', 'syndrome', 'acute', 'covid', 'eats', 'away', 'leaky', 'also', 'leak', 'dripping', 'clear', 'fluid']"
1531,"['you', 'nothing', 'say', 'fact', 'council', 'information', 'risk', 'inviting', 'people', 'vote', 'save', 'skin', 'knowing', 'covid', 'silent', 'but', 'fish', 'chips', 'important']"
1532,"['still', 'yet', 'infected', 'half', 'around', 'half', 'population', 'infected', 'covid', 'modeller']"
1533,"['where', 'start', 'oval', 'office', 'us', 'press', 'constant', 'lying', 'saying', 'mean', 'family', 'wanting', 'state', 'die', 'covid']"
1534,"['did', 'care', 'beat', 'covid', 'no', 'think']"
1535,"['the', 'play', 'late', 'due', 'covid', 'lame', 'duck', 'team', 'fighting', 'trophy', 'they', 'lost', 'pair', 'avalanche', 'combined', 'score']"
1536,"['got', 'back', 'still', 'covid']"
1537,"['despite', 'aggression', 'toward', 'corrupt', 'dictator', 'given', 'canel', 'millions', 'purchase', 'covid', 'certification', 'why', 'canel', 'us', 'money']"
1538,"['really', 'amazing', 'media', 'polis', 'death', 'covid', 'day', 'virtual', 'silence', 'saving', 'apparently', 'important', 'sometimes']"
1539,"['how', 'long', 'need', 'entry', 'covid', 'test', 'time', 'remove', 'canada', 'pretty', 'much', 'every', 'nation', 'already', 'remove', 'what', 'goal', 'any', 'study', 'data', 'suggest', 'effective', 'really', 'curious', 'covid']"
1540,"['know', 'either', 'my', 'dad', 'away', 'covid', 'math', 'degree', 'follow', 'whatever', 'throw', 'way', 'so', 'hit']"
1541,"['de', 'covid', 'na', 'turma', 'giving', 'core', 'slay', 'pur', 'period']"
1542,"['was', 'covid', 'less', 'severe', 'vaccine']"
1543,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
1544,"['believe', 'knew', 'would', 'help', 'covid', 'based', 'past']"
1545,"['da', 'covid', 'case', 'da']"
1546,"['yes', 'good', 'view', 'covid', 'dictator', 'dan', 'far', 'dan', 'everywhere']"
1547,"['covid', 'get', 'even', 'redder', 'covid', 'votebluein']"
1548,"['same', 'and', 'right', 'everyone', 'covid', 'entire', 'pandemic']"
1549,"['never', 'someone', 'say', 'horrible', 'take', 'also', 'fall', 'covid', 'sadness', 'got', 'baby', 'clothes', 'full', 'bin', 'every', 'individual', 'size', 'why', 'would', 'wear', 'especially', 'baby']"
1550,"['that', 'literally', 'besides', 'point', 'any', 'tweet', 'vaguely', 'vaccine', 'people', 'believe', 'harmful', 'agree', 'it', 'essential', 'layer', 'protection', 'what', 'want', 'see', 'people', 'resolved', 'covid']"
1551,"['who', 'doubt', 'why', 'push', 'flu', 'aka', 'covid', 'vaccine', 'he', 'liar', 'whole', 'bull']"
1552,"['its', 'saying', 'death', 'covid']"
1553,"['university', 'strong', 'showing', 'aua', 'despite', 'covid', 'it', 'great', 'see', 'everyone']"
1554,"['sick', 'dog', 'first', 'wife', 'last', 'week', 'then', 'dry', 'cough', 'at', 'least', 'covid']"
1555,"['exposure', 'time', 'key', 'you', 'huff', 'lot', 'that', 'retrospect', 'absurd', 'new', 'jersey', 'you', 'got', 'went', 'public', 'park', 'yet', 'governor', 'continued', 'transfer', 'covid', 'positive', 'nursing']"
1556,"['as', 'moderator', 'behavior', 'towards', 'disgusting', 'imagine', 'xs', 'jabbed', 'willing', 'remove', 'someone', 'revolting', 'spreading', 'covid', 'like', 'wildfire']"
1557,"['pandemic', 'emergency', 'budget', 'spent', 'given', 'money', 'dan', 'locked', 'th', 'time', 'he', 'responsible', 'covid', 'debt']"
1558,"['again', 'exemption', 'likely', 'receive', 'exemption', 'getting', 'covid', 'it', 'wholly', 'disingenuous', 'military', 'member']"
1559,"['flatly', 'incomprehensible', 'white', 'house', 'ration', 'covid', 'aid']"
1560,"['breakthrough', 'covid', 'in', 'becoming', 'more', 'common']"
1561,"['do', 'think', 'government', 'exposed', 'dumping', 'elderly', 'covid', 'care', 'spineless', 'coward']"
1562,"['between', 'slaughter', 'public', 'decision', 'spread', 'covid', 'across', 'nation', 'back', 'everyone', 'abroad', 'hence', 'deliberately', 'thinking', 'want', 'us', 'home', 'whenever', 'working']"
1563,['covid']
1564,"['we', 'death', 'covid', 'stupid', 'disease', 'many']"
1565,"['made', 'working', 'covid', 'unit']"
1566,"['you', 'used', 'much', 'federal', 'covid', 'money', 'stunt', 'or', 'maybe', 'billion', 'list', 'vanity', 'project', 'stop', 'border', 'or', 'maybe', 'fact', 'nothing', 'fix', 'grid', 'got', 'million', 'contribution', 'energy', 'boss', 'nothing']"
1567,"['and', 'response', 'covid', 'would', 'microscopic', 'investigation', 'media', 'lack', 'individual', 'freedom', 'opposition']"
1568,"['get', 'nervous', 'taking', 'time', 'stream', 'and', 'getting', 'covid', 'always', 'get', 'nervous', 'lose', 'support', 'gone', 'long']"
1569,"['think', 'loose', 'certainly', 'hope', 'covid', 'free', 'good', 'hear', 'hope', 'get', 'loose', 'fixed', 'soon']"
1570,"['camera', 'future', 'covid', 'policy', 'to', 'inoculate', 'via']"
1571,"['trillion', 'dollar', 'health', 'care', 'covid', 'pipeline', 'native', 'black', 'plot', 'head', 'family', 'hrs', 'day', 'days', 'week', 'since', 'know', 'imagine', 'back', 'lewis', 'test', 'back', 'special', 'gifted', 'write']"
1572,"['his', 'fed', 'is', 'working', 'assistance', 'unwilling', 'anything', 'stop', 'covid', 'spreading', 'he', 'working', 'imagine', 'much', 'know', 'led', 'anoint', 'charge', 'health', 'is', 'huge', 'far', 'reaching']"
1573,"['there', 'real', 'difference', 'used', 'new', 'york', 'restrictive', 'highest', 'covid']"
1574,"['have', 'thought', 'covid', 'long', 'shot', 'read', 'strain', 'gastric', 'stuff', 'do', 'sent', 'everyone']"
1575,"['health', 'covid', 'update', 'new']"
1576,"['guess', 'zip', 'code', 'even', 'bigger', 'covid', 'spike', 'week', 'this', 'irresponsible']"
1577,"['school', 'always', 'passing', 'covid', 'like', 'th', 'period', 'rest', 'covid', 'like']"
1578,"['think', 'fantastic', 'job', 'wild', 'fever', 'dream', 'game', 'it', 'really', 'wife', 'get', 'awful', 'covid', 'filled', 'days', 'thanks', 'wacky', 'fun', 'master', 'platinum', 'psshare']"
1579,"['used', 'play', 'every', 'ever', 'since', 'pandemic', 'three', 'three', 'two', 'amount', 'covid', 'safe', 'play']"
1580,"['but', 'seriously', 'considered', 'covid', 'wife', 'travel', 'plane']"
1581,"['are', 'democratic', 'covid', 'mask', 'impression', 'past', 'year', 'flu', 'strain', 'deadly', 'equivalent', 'plague', 'black', 'death', 'why', 'seem', 'concern', 'much', 'dangerous']"
1582,"['burgess', 'perfect', 'night', 'thanks', 'much', 'this', 'first', 'post', 'covid', 'gig', 'meant', 'much', 'actually', 'shed', 'forever']"
1583,"['mass', 'already', 'buffalo', 'new', 'york', 'attack', 'convinced', 'yet', 'another', 'thing', 'bad', 'covid', 'since', 'this', 'country', 'needs', 'major', 'mental', 'health', 'reform']"
1584,"['covid', 'ruined', 'lot', 'would', 'lost', 'millions', 'covid', 'today', 'but', 'football', 'league', 'without', 'league', 'worth', 'watching', 'home', 'field', 'advantage', 'one', 'team', 'fun']"
1585,"['while', 'put', 'overdue', 'tax', 'collection', 'hold', 'covid', 'pandemic', 'recently', 'collection', 'activity', 'director', 'penalty', 'recently', 'call', 'get', 'help']"
1586,"['covid', 'impact', 'welcome', 'coffee', 'talk', 'chat', 'digital', 'edge', 'cloud', 'ai', 'data', 'industry', 'cup', 'coffee', 'grab', 'cup']"
1587,"['current', 'inflation', 'horrible', 'response', 'beginning', 'covid', 'it', 'put', 'economic', 'death', 'spiral', 'take', 'repair', 'real', 'question', 'how', 'stupid', 'are', 'you']"
1588,"['first', 'st', 'mass', 'st', 'covid', 'st', 'mass', 'murder']"
1589,"['struggling', 'across', 'board', 'it', 'covid', 'mental', 'health', 'crisis', 'systemic', 'attendance', 'low', 'engagement', 'low', 'fully', 'present', 'included', 'going', 'write', 'tomorrow', 'work', 'piece']"
1590,"['covid', 'the', 'best', 'protection', 'ventilation', 'quite', 'simply', 'reducing', 'amount', 'breathing', 'breath', 'indoors', 'rank', 'list', 'important', 'sure', 'lick', 'one', 'good', 'wipe']"
1591,"['new', 'covid', 'community', 'admission', 'six', 'isolation', 'national', 'hospital']"
1592,"['getting', 'out', 'covid', 'limbo', 'going', 'into', 'limbo']"
1593,"['emergency', 'use', 'only', 'shot', 'not', 'covid', 'shot', 'many', 'worked', 'non', 'stop', 'front', 'early', 'days', 'shot', 'why', 'protection', 'constitutional', 'truly', 'crime', 'done']"
1594,"['people', 'keep', 'telling', 'live', 'life', 'covid', 'exist', 'that', 'fear', 'it', 'rich', 'coming', 'rare', 'disease']"
1595,"['city', 'state', 'urban', 'average', 'yet', 'much', 'lower', 'rate', 'unvaccinated', 'would', 'actually', 'show', 'less', 'suffering', 'covid', 'according', 'hypothesis', 'work', 'turns']"
1596,"['covid', 'dashboard', 'covidvic', 'covid']"
1597,"['period', 'got', 'covid', 'tho', 'got', 'first', 'two', 'days', 'bad', 'good', 'luck']"
1598,"['primer', 'chela', 'post', 'covid']"
1599,"['telegram', 'suggesting', 'due', 'heart', 'attack', 'covid', 'vaccine', 'mean', 'see', 'coming', 'every', 'time', 'stop', 'incredibly', 'offensive', 'these', 'people', 'this']"
1600,"['professor', 'could', 'take', 'test', 'different', 'day', 'covid', 'booster', 'side', 'effects', 'know', 'shopping', 'coffin']"
1601,"['this', 'covid', 'got', 'go', 'tired', 'annoying', 'ass', 'flu']"
1602,"['tax', 'work', 'home', 'congressional', 'staff', 'rising', 'per', 'day', 'empty', 'due', 'covid', 'back', 'work', 'go', 'office', 'unemployment', 'line']"
1603,"['me', 'going', 'painting', 'class', 'today', 'cause', 'last', 'day', 'covid', 'isolation']"
1604,"['people', 'covid', 'people', 'believe', 'win', 'lottery']"
1605,"['the', 'fed', 'money', 'joe', 'covid', 'supply', 'chain', 'ruined', 'economy', 'globally', 'supply', 'chain', 'get', 'even', 'worse', 'russia', 'shanghai', 'shipping', 'course', 'blamed', 'joe']"
1606,"['the', 'yearly', 'flu', 'shot', 'one', 'the', 'reason', 'immunity', 'virus', 'the', 'covid', 'vaccine', 'actually', 'one', 'vaccine', 'history', 'vaccine', 'may', 'well', 'talk', 'wall', 'correct']"
1607,"['covid', 'ww', 'waged', 'mind']"
1608,"['how', 'many', 'need', 'bring', 'back', 'mask', 'let', 'protect', 'vulnerable', 'reduce', 'due', 'covid', 'reduce', 'child', 'hepatitis', 'likely', 'linked', 'reduce', 'people', 'long', 'term', 'health', 'due', 'long', 'covid', 'prevent', 'monkey', 'pox', 'spreading']"
1609,"['paone', 'nurse', 'silence', 'covid']"
1610,"['check', 'page', 'see', 'covid', 'alert', 'level', 'status', 'area', 'may', 'may']"
1611,"['mass', 'like', 'happening', 'everyday', 'covid']"
1612,"['sigh', 'well', 'tested', 'positive', 'covid']"
1613,"['good', 'rapper', 'sound', 'good', 'rapper', 'drop', 'corny', 'bar', 'every', 'second', 'line', 'like', 'like', 'covid', 'get', 'right', 'bat', 'good', 'rapper', 'able', 'put', 'cohesive', 'project', 'together', 'good', 'production']"
1614,"['during', 'covid', 'people', 'ask', 'us', 'stay', 'home', 'three', 'without', 'going', 'church', 'oblige', 'alfa', 'comes', 'series', 'back', 'must', 'obey', 'government', 'so', 'jungle', 'justice', 'illegal']"
1615,"['even', 'know', 'go', 'outside', 'last', 'two', 'covid', 'go', 'outside', 'die', 'gun', 'violence', 'skin', 'color', 'give']"
1616,['covid']
1617,"['people', 'covid', 'yesterday', 'along', 'five', 'covidvic', 'covidvicdata']"
1618,"['global', 'covid', 'summit', 'global', 'who', 'pandemic', 'treaty']"
1619,"['aged', 'pension', 'poverty', 'traps', 'rental', 'snapshot', 'they', 'low', 'people', 'can', 'not', 'afford', 'pay', 'basic', 'needs', 'must', 'instead', 'trade', 'rent', 'food', 'rent', 'medical', 'needs', 'rent', 'transport', 'work', 'report', 'covid', 'worse']"
